"Welcome text demo","<p>Welcome to M-Turbo Cache developed by Artio.
To complete installation, we need to have entered the path to your directory where you want to store cached pages.
This path is then entered into a .htaccess file, which is a function of the components necessary.</p><p>More, you can choose 
which website you want to caches and which not. Each website you can also choose storeview. 
In addition, please fill out the base directory of each website. In the default settings is set base dir for the administration,
which does must not correspond to the base dir for the frontend.</p><p style=""color:red"">Note: In demo version you can enable only one website.</p>"
In addition, please fill out the base directory of each website. In the default settings is set base dir for the administration,
which does must not correspond to the base dir for the frontend.</p>"
"Welcome text","<p>Bienvenido a M-Turbo Cache desarrollado por Artio.
Para completar la instalación, necesitamos ingresar la ruta al directorio donde usted desea almacenar las páginas en cache.
Esta ruta es entonces ingresada a un archivo .htaccess, el cual es una función de los componentes necesarios.</p><p>Además, usted puede elegir  
cual web side quiere en cache y cual no. De cada sitio Web usted puede también elegir vista de tienda. 
Adicionalmente, por favor rellene el directorio base de cada sitio web. En las configuraciones predeterminadas está establecido el directorio base para la administración,
el cual no debe corresponder con el directorio base para la interfaz.</p>"
"Your Download ID","Su ID de descarga"
"Your download ID is not valid. I can't upgrade your MTurbo.","Su ID de descarga no es váido. No se puede actualizar su MTurbo."
"Your first options","Sus primeras opciones"
"empty output","Salida vacía"
"items selected","Elementos seleccionados"
"of %s pages","de %s páginas"
"per page","por página"
"Enable automatic refresh for parent of saved product (configurable, grouped, bundled)","Enable automatic refresh for parent of saved product (configurable, grouped, bundled)"
"File '%s' is not writeable, please change permission.","File '%s' is not writeable, please change permission."
"I can't find function addBlock","I can't find function addBlock"
"If you not see newly added category or CMS, then push the 'Synchronize' button.","If you not see newly added category or CMS, then push the 'Synchronize' button."
"Interpret for downloading script","Interpret for downloading script"
"JavaScript Watcher (this control watches existing javascript in all your theme packages)","JavaScript Watcher (this control watches existing javascript in all your theme packages)"
"Layout patch uninstall error","Layout patch uninstall error"
"Layout patch was removed.","Layout patch was removed."
"M-Turbo directives from .htaccess was removed.","M-Turbo directives from .htaccess was removed."
"M-Turbo upgrade succesfull. Please see into System/M-Turbo Management","M-Turbo upgrade succesfull. Please see into System/M-Turbo Management"
"M-Turbo upgrading problem","M-Turbo upgrading problem"
"Mage patch was removed.","Mage patch was removed."
"Model '%s' is not writeable. Please change permission to write for patch.","Model '%s' is not writeable. Please change permission to write for patch."
"Page is too small or 404","Page is too small or 404"
"Script '%s' is not executable. Please change permission or define interpret for downloading script","Script '%s' is not executable. Please change permission or define interpret for downloading script"
"Script '%s' is not executable. Please change permission","Script '%s' is not executable. Please change permission"
"Some .htaccess was not builded. Please check it on 'Website Configuration'","Some .htaccess was not builded. Please check it on 'Website Configuration'"
"Some files were not deleted:<br />","Some files were not deleted:<br />"
"This patch is required for dynamic loaded blocks. (Patched file: app/code/core/Mage/Core/Model/Layout.php)","This patch is required for dynamic loaded blocks. (Patched file: app/code/core/Mage/Core/Model/Layout.php)"
"Turbocache directory was removed.","Turbocache directory was removed."
"Uninstall PEAR package failed. Probably you have not permission to remove files. Please, go to System/Magento Connect Manager and there finish uinstall of MTurbo. More information about uninstall of MTurbo you can get in file var/uninstallmturbo.log. ","Uninstall PEAR package failed. Probably you have not permission to remove files. Please, go to System/Magento Connect Manager and there finish uinstall of MTurbo. More information about uninstall of MTurbo you can get in file var/uninstallmturbo.log. "
"Uninstall db records error","Uninstall db records error"
"Upgrade succesfull.","Upgrade succesfull."
